Id;Date_naissance;Sexe;Job;Emploi_actuel;Logement;Duree_Residence;Proprietaire;Telephone;Historique_credit;Nb_credit_existants;Compte_courant;Compte_cheque;Motif_credit;Montant_credit;Duree_credit_en_mois;Garants;Autres_acomptes;Typologie_client
633;24/03/1995;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Radio/Television;1444;15;0;Aucun;Bon client
634;02/11/1999;Femme;Qualifie/fonctionnaire;< 1 an;Location;2;Voiture ou autre;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Mobilier /equipements;1980;9;1;;Mauvais client
635;17/02/1993;Femme;Non qualifie;< 1 an;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (new);1355;24;0;;Mauvais client
636;21/05/1971;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Accord de construction;1;Pas de credit/credit rembourse;3;Pas de compte courant;< 100 EUR;Education;1393;12;0;;Bon client
637;30/05/1990;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Radio/Television;1376;24;0;;Bon client
638;12/10/1997;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;4;Voiture ou autre;1;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Radio/Television;15653;60;0;;Bon client
639;24/04/1984;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;3;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;1493;12;0;;Bon client
640;07/10/1992;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Accord de construction;1;Au moins un retard de paiement;2;< 0EUR;< 100 EUR;Radio/Television;4370;42;0;Banque;Mauvais client
641;08/01/1991;Femme;Sans emploi;Sans emploi;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Education;750;18;0;;Mauvais client
642;25/05/1980;Homme;Non qualifie;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Reparation;1308;15;0;;Bon client
643;22/03/1978;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;2;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Education;4623;15;0;;Mauvais client
644;02/06/1985;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;1851;24;1;;Bon client
645;10/02/1986;Homme;Tres qualifie/independants;4 a 7 ans;Proprietaire;1;Accord de construction;1;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Radio/Television;1880;18;0;;Bon client
646;24/11/1991;Homme;Qualifie/fonctionnaire;< 1 an;Location;4;Voiture ou autre;1;Au moins un retard de paiement;2;Pas de compte courant;Compte cheque inconnu;Affaires;7980;36;0;;Mauvais client
647;03/11/1986;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;2;< 0EUR;< 100 EUR;Mobilier /equipements;4583;30;1;;Bon client
648;16/12/1992;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (new);1386;12;0;;Mauvais client
649;22/11/1980;Homme;Qualifie/fonctionnaire;4 a 7 ans;Logement gratuit;3;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Car (new);947;24;0;;Mauvais client
650;22/09/1978;Homme;Non qualifie;1-4 ans;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Education;684;12;0;;Mauvais client
651;04/11/1968;Homme;Tres qualifie/independants;4 a 7 ans;Logement gratuit;1;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Education;7476;48;0;;Bon client
652;29/10/1981;Homme;Non qualifie;1-4 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Mobilier /equipements;1922;12;0;;Mauvais client
653;10/03/1973;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);2303;24;1;;Mauvais client
654;29/07/1976;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Voiture ou autre;1;Au moins un retard de paiement;4;0-200 EUR;100-500 EUR;Car (new);8086;36;0;;Mauvais client
655;23/06/1983;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Car (used);2346;24;0;Aucun;Bon client
656;05/11/1996;Homme;Qualifie/fonctionnaire;Sans emploi;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);3973;14;0;;Bon client
657;22/10/1977;Homme;Non qualifie;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (new);888;12;0;;Mauvais client
658;01/03/1981;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;10222;48;0;;Bon client
659;17/10/1990;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Affaires;4221;30;0;;Bon client
660;17/11/1977;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;1;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Mobilier /equipements;6361;18;0;;Bon client
661;27/10/1995;Homme;Qualifie/fonctionnaire;1-4 ans;Location;4;Bien immobilier;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Radio/Television;1297;12;0;;Bon client
662;22/08/1995;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;Compte cheque inconnu;Car (new);900;12;0;;Mauvais client
663;10/07/1968;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Mobilier /equipements;2241;21;0;Aucun;Bon client
664;30/10/1983;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;1;Accord de construction;1;Au moins un retard de paiement;2;0-200 EUR;< 100 EUR;Mobilier /equipements;1050;6;0;Aucun;Bon client
665;25/11/1968;Femme;Non qualifie;1-4 ans;Proprietaire;4;Accord de construction;0;Compte critique / Autres credits (autre banque);1;>=200 EUR;< 100 EUR;Education;1047;6;0;Aucun;Bon client
666;05/11/1991;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;2;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Autres;6314;24;1;Aucun;Bon client
667;24/11/1984;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;>=1000 EUR;Mobilier /equipements;3496;30;0;;Bon client
668;08/05/1991;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Affaires;3609;48;0;;Bon client
669;21/08/1975;Homme;Qualifie/fonctionnaire;>=7 ans;Location;4;Accord de construction;1;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Car (new);4843;12;1;;Mauvais client
670;28/07/1971;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Accord de construction;0;Compte critique / Autres credits (autre banque);1;>=200 EUR;< 100 EUR;Radio/Television;3017;30;0;;Bon client
671;10/02/1991;Homme;Non qualifie;1-4 ans;Proprietaire;3;Accord de construction;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;100-500 EUR;Affaires;4139;24;0;;Bon client
672;05/02/1987;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;2;Pas de compte courant;100-500 EUR;Affaires;5742;36;0;Aucun;Bon client
673;26/06/1976;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (new);10366;60;0;;Bon client
674;16/11/1994;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Compte critique / Autres credits (autre banque);1;Pas de compte courant;500-1000 EUR;Car (new);2080;6;0;;Bon client
675;06/02/1977;Homme;Non qualifie;< 1 an;Proprietaire;2;Bien immobilier;0;Au moins un retard de paiement;1;Pas de compte courant;500-1000 EUR;Affaires;2580;21;0;;Mauvais client
676;30/08/1992;Femme;Tres qualifie/independants;4 a 7 ans;Location;4;Voiture ou autre;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;< 100 EUR;Radio/Television;4530;30;0;;Bon client
677;13/06/1985;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;< 100 EUR;Mobilier /equipements;5150;24;0;;Bon client
678;11/11/1994;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Radio/Television;5595;72;0;;Mauvais client
679;29/04/1954;Homme;Non qualifie;>=7 ans;Location;4;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;2384;24;0;;Bon client
680;03/07/1992;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;1453;18;0;;Bon client
681;19/12/1962;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;2;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Education;1538;6;0;Aucun;Bon client
682;18/04/1981;Homme;Qualifie/fonctionnaire;1-4 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;2279;12;0;;Bon client
683;11/09/1985;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Bien immobilier;0;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Radio/Television;1478;15;0;;Bon client
684;16/08/1971;Homme;Qualifie/fonctionnaire;< 1 an;Logement gratuit;3;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);3;Pas de compte courant;< 100 EUR;Radio/Television;5103;24;0;;Bon client
685;13/10/1987;Homme;Non qualifie;4 a 7 ans;Proprietaire;3;Accord de construction;1;Au moins un retard de paiement;2;0-200 EUR;100-500 EUR;Affaires;9857;36;0;;Bon client
686;30/05/1984;Homme;Qualifie/fonctionnaire;1-4 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (new);6527;60;0;;Bon client
687;24/09/1991;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Accord de construction;1;Compte critique / Autres credits (autre banque);2;>=200 EUR;Compte cheque inconnu;Radio/Television;1347;10;0;;Bon client
688;04/04/1988;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;3;Inconnu/Pas de propriete;0;Au moins un retard de paiement;1;0-200 EUR;100-500 EUR;Car (new);2862;36;0;Aucun;Bon client
689;27/02/1983;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Radio/Television;2753;9;1;;Bon client
690;17/10/1987;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;>=1000 EUR;Car (new);3651;12;0;;Bon client
691;30/06/1993;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Accord de construction;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Mobilier /equipements;975;15;0;;Bon client
692;25/02/1993;Femme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Reparation;2631;15;0;;Bon client
693;02/02/1989;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Radio/Television;2896;24;0;;Bon client
694;19/11/1974;Homme;Non qualifie;< 1 an;Proprietaire;3;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;< 0EUR;Compte cheque inconnu;Car (new);4716;6;0;;Bon client
695;18/03/1990;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;2284;24;0;;Bon client
696;20/05/1968;Homme;Qualifie/fonctionnaire;1-4 ans;Location;4;Accord de construction;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (used);1236;6;0;Aucun;Bon client
697;26/04/1989;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Bien immobilier;0;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Radio/Television;1103;12;1;;Bon client
698;07/04/1980;Femme;Sans emploi;Sans emploi;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);1;Pas de compte courant;< 100 EUR;Car (new);926;12;0;;Bon client
699;10/05/1994;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;1800;18;0;;Bon client
700;09/06/1978;Homme;Tres qualifie/independants;>=7 ans;Location;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Education;1905;15;0;;Bon client
701;01/08/1989;Femme;Non qualifie;1-4 ans;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Mobilier /equipements;1123;12;0;;Mauvais client
702;26/04/1972;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Car (used);6331;48;0;;Mauvais client
703;16/11/1971;Femme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;2;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;>=200 EUR;100-500 EUR;Radio/Television;1377;24;0;;Bon client
704;13/10/1977;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Accord de construction;0;Au moins un retard de paiement;2;0-200 EUR;100-500 EUR;Affaires;2503;30;0;;Bon client
705;24/08/1986;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Affaires;2528;27;0;;Bon client
706;30/03/1983;Femme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;Pas de compte courant;500-1000 EUR;Car (new);5324;15;0;;Bon client
707;14/10/1994;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Car (new);6560;48;0;;Mauvais client
708;04/03/1993;Femme;Qualifie/fonctionnaire;< 1 an;Location;3;Accord de construction;0;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Mobilier /equipements;2969;12;0;Aucun;Mauvais client
709;23/12/1993;Femme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;1206;9;0;Aucun;Bon client
710;07/06/1981;Homme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;2118;9;0;;Bon client
711;06/05/1986;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;3;Accord de construction;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;500-1000 EUR;Radio/Television;629;18;0;;Bon client
712;13/07/1983;Femme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Education;1198;6;0;;Mauvais client
713;03/02/1972;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (used);2476;21;0;;Bon client
714;09/08/1993;Homme;Non qualifie;1-4 ans;Proprietaire;4;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Radio/Television;1138;9;0;;Bon client
715;14/02/1991;Homme;Tres qualifie/independants;4 a 7 ans;Proprietaire;2;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (new);14027;60;0;;Mauvais client
716;07/07/1955;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Car (used);7596;30;0;;Bon client
717;29/07/1978;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Radio/Television;3077;30;0;;Bon client
718;13/06/1986;Homme;Tres qualifie/independants;1-4 ans;Logement gratuit;2;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;1505;18;0;;Bon client
719;28/10/1987;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;>=200 EUR;Compte cheque inconnu;Radio/Television;3148;24;0;;Bon client
720;12/06/1987;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;2;0-200 EUR;100-500 EUR;Car (used);6148;20;0;;Bon client
721;15/01/1984;Homme;Tres qualifie/independants;< 1 an;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;2;>=200 EUR;< 100 EUR;Radio/Television;1337;9;0;;Mauvais client
722;31/05/1994;Femme;Qualifie/fonctionnaire;< 1 an;Location;2;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;>=1000 EUR;Education;433;6;0;;Mauvais client
723;11/06/1994;Femme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);1228;12;0;;Mauvais client
724;17/04/1952;Femme;Non qualifie;1-4 ans;Proprietaire;3;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;500-1000 EUR;Radio/Television;790;9;0;;Bon client
725;14/04/1997;Femme;Qualifie/fonctionnaire;1-4 ans;Location;3;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (new);2570;27;0;;Mauvais client
726;17/03/1977;Femme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;>=1000 EUR;Car (new);250;6;0;;Bon client
727;25/02/1971;Homme;Non qualifie;1-4 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;500-1000 EUR;Radio/Television;1316;15;0;;Bon client
728;21/04/1993;Femme;Qualifie/fonctionnaire;1-4 ans;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;2;< 0EUR;< 100 EUR;Radio/Television;1882;18;0;;Mauvais client
729;20/06/1959;Femme;Qualifie/fonctionnaire;>=7 ans;Location;3;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Affaires;6416;48;0;Aucun;Mauvais client
730;13/07/1982;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Bien immobilier;1;Compte critique / Autres credits (autre banque);2;>=200 EUR;>=1000 EUR;Affaires;1275;24;0;;Bon client
731;01/06/1985;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;2;Voiture ou autre;0;Au moins un retard de paiement;1;0-200 EUR;< 100 EUR;Radio/Television;6403;24;0;;Bon client
732;24/02/1997;Homme;Non qualifie;1-4 ans;Location;4;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;1987;24;0;;Mauvais client
733;16/08/1974;Femme;Non qualifie;4 a 7 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;760;8;1;;Bon client
734;21/09/1990;Femme;Qualifie/fonctionnaire;1-4 ans;Location;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;>=1000 EUR;Car (used);2603;24;0;;Bon client
735;15/10/1981;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;1;Bien immobilier;0;Compte critique / Autres credits (autre banque);1;Pas de compte courant;< 100 EUR;Car (new);3380;4;0;;Bon client
736;21/09/1989;Femme;Sans emploi;< 1 an;Proprietaire;2;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Appareils menagers;3990;36;0;;Bon client
737;26/05/1995;Femme;Tres qualifie/independants;1-4 ans;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;2;0-200 EUR;< 100 EUR;Car (used);11560;24;0;;Mauvais client
738;10/05/1983;Homme;Non qualifie;1-4 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;< 0EUR;100-500 EUR;Car (new);4380;18;0;;Bon client
739;11/11/1973;Homme;Tres qualifie/independants;4 a 7 ans;Proprietaire;3;Inconnu/Pas de propriete;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Car (new);6761;6;0;;Bon client
740;11/10/1992;Femme;Non qualifie;1-4 ans;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;2;0-200 EUR;100-500 EUR;Affaires;4280;30;0;;Mauvais client
741;10/07/1986;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;3;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;100-500 EUR;Car (new);2325;24;0;;Bon client
